,,,7.48E-02,-11.9200001,,,,,7.48E-02,-11.5199995
,,,7.52E-02,-11.9200001,,,,,7.52E-02,-11.5199995
,,,7.56E-02,-11.9200001,,,,,7.56E-02,-11.5199995
,,,7.60E-02,-11.9200001,,,,,7.60E-02,-11.5199995
,,,7.64E-02,-11.9200001,,,,,7.64E-02,-11.5199995
,,,7.68E-02,-11.9200001,,,,,7.68E-02,-11.5199995
,,,7.72E-02,-11.9200001,,,,,7.72E-02,-11.5199995
,,,7.76E-02,-11.9200001,,,,,7.76E-02,-11.5199995
,,,7.80E-02,-11.9200001,,,,,7.80E-02,-11.5199995
,,,7.84E-02,-11.9200001,,,,,7.84E-02,-11.5199995
,,,7.88E-02,-11.9200001,,,,,7.88E-02,-11.5199995
,,,7.92E-02,-11.9200001,,,,,7.92E-02,-11.5199995
,,,7.96E-02,-11.9200001,,,,,7.96E-02,-11.5199995
,,,8.00E-02,-11.9200001,,,,,8.00E-02,-11.5199995
,,,8.04E-02,-11.9200001,,,,,8.04E-02,-11.5199995
,,,8.08E-02,-11.9200001,,,,,8.08E-02,-11.5199995
,,,8.12E-02,-11.9200001,,,,,8.12E-02,-11.5199995
,,,8.16E-02,-11.9200001,,,,,8.16E-02,-11.5199995
,,,8.20E-02,-11.9200001,,,,,8.20E-02,-11.5199995
,,,8.24E-02,-11.9200001,,,,,8.24E-02,-11.5199995
,,,8.28E-02,-11.9200001,,,,,8.28E-02,-11.5199995
,,,8.32E-02,-11.9200001,,,,,8.32E-02,-11.5199995
,,,8.36E-02,-11.9200001,,,,,8.36E-02,-11.5199995
,,,8.40E-02,-11.9200001,,,,,8.40E-02,-11.5199995
,,,8.44E-02,-11.9200001,,,,,8.44E-02,-11.5199995
,,,8.48E-02,-11.9200001,,,,,8.48E-02,-11.5199995
,,,8.52E-02,-11.9200001,,,,,8.52E-02,-11.5199995
,,,8.56E-02,-11.9200001,,,,,8.56E-02,-11.5199995
,,,8.60E-02,-11.9200001,,,,,8.60E-02,-11.5199995
,,,8.64E-02,-11.9200001,,,,,8.64E-02,-11.5199995
,,,8.68E-02,-11.9200001,,,,,8.68E-02,-11.5199995
,,,8.72E-02,-11.9200001,,,,,8.72E-02,-11.5199995
,,,8.76E-02,-11.9200001,,,,,8.76E-02,-11.5199995
,,,8.80E-02,-11.9200001,,,,,8.80E-02,-11.5199995
,,,8.84E-02,-11.9200001,,,,,8.84E-02,-11.5199995
,,,8.88E-02,-11.9200001,,,,,8.88E-02,-11.5199995
,,,8.92E-02,-11.9200001,,,,,8.92E-02,-11.5199995
