t1,V1,t2,V2
0,-8.00E-01,0,8.00E-02
4.00E-04,-8.80E-01,4.00E-04,8.00E-02
8.00E-04,-9.60E-01,8.00E-04,8.00E-02
1.20E-03,-8.80E-01,1.20E-03,8.00E-02
1.60E-03,-9.60E-01,1.60E-03,8.00E-02
2.00E-03,-9.60E-01,2.00E-03,8.00E-02
2.40E-03,-9.60E-01,2.40E-03,8.00E-02
2.80E-03,-1.04,2.80E-03,8.00E-02
3.20E-03,-1.04,3.20E-03,8.00E-02
3.60E-03,-1.04,3.60E-03,8.00E-02
4.00E-03,-1.12,4.00E-03,8.00E-02
4.40E-03,-1.12,4.40E-03,8.00E-02
4.80E-03,-1.12,4.80E-03,8.00E-02
5.20E-03,-1.1999999,5.20E-03,8.00E-02
5.60E-03,-1.1999999,5.60E-03,8.00E-02
6.00E-03,-1.1999999,6.00E-03,8.00E-02
6.40E-03,-1.28,6.40E-03,8.00E-02
6.80E-03,-1.28,6.80E-03,8.00E-02
7.20E-03,-1.36,7.20E-03,8.00E-02
7.60E-03,-1.36,7.60E-03,0
8.00E-03,-1.36,8.00E-03,8.00E-02
8.40E-03,-1.4399999,8.40E-03,8.00E-02
8.80E-03,-1.4399999,8.80E-03,8.00E-02
9.20E-03,-1.52,9.20E-03,8.00E-02
9.60E-03,-1.52,9.60E-03,8.00E-02
1.00E-02,-1.52,1.00E-02,8.00E-02
1.04E-02,-1.5999999,1.04E-02,8.00E-02
1.08E-02,-1.52,1.08E-02,8.00E-02
1.12E-02,-1.5999999,1.12E-02,8.00E-02
1.16E-02,-1.5999999,1.16E-02,8.00E-02
1.20E-02,-1.6799999,1.20E-02,8.00E-02
1.24E-02,-1.6799999,1.24E-02,8.00E-02
1.28E-02,-1.76,1.28E-02,8.00E-02
1.32E-02,-1.76,1.32E-02,8.00E-02
1.36E-02,-1.76,1.36E-02,8.00E-02
1.40E-02,-1.76,1.40E-02,8.00E-02
1.44E-02,-1.8399999,1.44E-02,8.00E-02
1.48E-02,-1.92,1.48E-02,8.00E-02
1.52E-02,-1.8399999,1.52E-02,8.00E-02
1.56E-02,-1.92,1.56E-02,8.00E-02
1.60E-02,-1.92,1.60E-02,8.00E-02
1.64E-02,-1.92,1.64E-02,8.00E-02
1.68E-02,-1.92,1.68E-02,8.00E-02
1.72E-02,-1.92,1.72E-02,8.00E-02
1.76E-02,-1.8399999,1.76E-02,8.00E-02
1.80E-02,-1.8399999,1.80E-02,8.00E-02
1.84E-02,-1.8399999,1.84E-02,8.00E-02
1.88E-02,-1.76,1.88E-02,8.00E-02
1.92E-02,-1.76,1.92E-02,8.00E-02
1.96E-02,-1.76,1.96E-02,8.00E-02
2.00E-02,-1.76,2.00E-02,8.00E-02
2.04E-02,-1.6799999,2.04E-02,8.00E-02
2.08E-02,-1.6799999,2.08E-02,0
2.12E-02,-1.52,2.12E-02,8.00E-02
2.16E-02,-1.5999999,2.16E-02,8.00E-02
2.20E-02,-1.52,2.20E-02,8.00E-02
2.24E-02,-1.52,2.24E-02,8.00E-02
2.28E-02,-1.52,2.28E-02,8.00E-02
2.32E-02,-1.52,2.32E-02,8.00E-02
2.36E-02,-1.4399999,2.36E-02,8.00E-02
2.40E-02,-1.36,2.40E-02,8.00E-02
2.44E-02,-1.36,2.44E-02,8.00E-02
2.48E-02,-1.36,2.48E-02,8.00E-02
2.52E-02,-1.28,2.52E-02,8.00E-02
2.56E-02,-1.36,2.56E-02,8.00E-02
2.60E-02,-1.28,2.60E-02,8.00E-02
2.64E-02,-1.28,2.64E-02,8.00E-02
2.68E-02,-1.1999999,2.68E-02,8.00E-02
2.72E-02,-1.1999999,2.72E-02,8.00E-02
2.76E-02,-1.12,2.76E-02,8.00E-02
2.80E-02,-1.12,2.80E-02,8.00E-02
2.84E-02,-1.04,2.84E-02,8.00E-02
2.88E-02,-1.04,2.88E-02,8.00E-02
2.92E-02,-1.04,2.92E-02,8.00E-02
2.96E-02,-1.04,2.96E-02,8.00E-02
3.00E-02,-9.60E-01,3.00E-02,8.00E-02
3.04E-02,-9.60E-01,3.04E-02,8.00E-02
3.08E-02,-9.60E-01,3.08E-02,8.00E-02
3.12E-02,-8.80E-01,3.12E-02,8.00E-02
3.16E-02,-8.80E-01,3.16E-02,8.00E-02
3.20E-02,-8.00E-01,3.20E-02,8.00E-02
3.24E-02,-8.00E-01,3.24E-02,8.00E-02
3.28E-02,-8.00E-01,3.28E-02,8.00E-02
3.32E-02,-7.20E-01,3.32E-02,8.00E-02
3.36E-02,-7.20E-01,3.36E-02,8.00E-02
3.40E-02,-7.20E-01,3.40E-02,8.00E-02
3.44E-02,-6.40E-01,3.44E-02,8.00E-02
3.48E-02,-6.40E-01,3.48E-02,8.00E-02
3.52E-02,-5.60E-01,3.52E-02,8.00E-02
3.56E-02,-5.60E-01,3.56E-02,8.00E-02
3.60E-02,-5.60E-01,3.60E-02,8.00E-02
3.64E-02,-4.80E-01,3.64E-02,0
3.68E-02,-5.60E-01,3.68E-02,8.00E-02
3.72E-02,-4.00E-01,3.72E-02,8.00E-02
3.76E-02,-4.00E-01,3.76E-02,8.00E-02
3.80E-02,-4.00E-01,3.80E-02,8.00E-02
3.84E-02,-4.00E-01,3.84E-02,8.00E-02
3.88E-02,-3.20E-01,3.88E-02,8.00E-02
3.92E-02,-2.40E-01,3.92E-02,8.00E-02
3.96E-02,-2.40E-01,3.96E-02,8.00E-02
4.00E-02,-2.40E-01,4.00E-02,8.00E-02
4.04E-02,-1.60E-01,4.04E-02,8.00E-02
4.08E-02,-2.40E-01,4.08E-02,8.00E-02
4.12E-02,-1.60E-01,4.12E-02,0
4.16E-02,-1.60E-01,4.16E-02,8.00E-02
4.20E-02,-8.00E-02,4.20E-02,8.00E-02
4.24E-02,-8.00E-02,4.24E-02,8.00E-02
4.28E-02,0,4.28E-02,8.00E-02
4.32E-02,0,4.32E-02,0
4.36E-02,0,4.36E-02,8.00E-02
4.40E-02,8.00E-02,4.40E-02,8.00E-02
4.44E-02,8.00E-02,4.44E-02,8.00E-02
4.48E-02,8.00E-02,4.48E-02,8.00E-02
4.52E-02,1.60E-01,4.52E-02,8.00E-02
4.56E-02,1.60E-01,4.56E-02,1.60E-01
4.60E-02,1.60E-01,4.60E-02,8.00E-02
4.64E-02,1.60E-01,4.64E-02,8.00E-02
4.68E-02,2.40E-01,4.68E-02,8.00E-02
4.72E-02,3.20E-01,4.72E-02,8.00E-02
4.76E-02,3.20E-01,4.76E-02,8.00E-02
4.80E-02,3.20E-01,4.80E-02,8.00E-02
4.84E-02,3.20E-01,4.84E-02,8.00E-02
4.88E-02,3.20E-01,4.88E-02,8.00E-02
4.92E-02,4.00E-01,4.92E-02,8.00E-02
4.96E-02,4.80E-01,4.96E-02,8.00E-02
5.00E-02,5.60E-01,5.00E-02,8.00E-02
5.04E-02,5.60E-01,5.04E-02,8.00E-02
5.08E-02,5.60E-01,5.08E-02,8.00E-02
5.12E-02,5.60E-01,5.12E-02,8.00E-02
5.16E-02,5.60E-01,5.16E-02,8.00E-02
5.20E-02,5.60E-01,5.20E-02,8.00E-02
5.24E-02,6.40E-01,5.24E-02,8.00E-02
5.28E-02,6.40E-01,5.28E-02,8.00E-02
5.32E-02,7.20E-01,5.32E-02,8.00E-02
5.36E-02,7.20E-01,5.36E-02,8.00E-02
5.40E-02,7.20E-01,5.40E-02,8.00E-02
5.44E-02,7.20E-01,5.44E-02,8.00E-02
5.48E-02,8.00E-01,5.48E-02,8.00E-02
5.52E-02,7.20E-01,5.52E-02,1.60E-01
5.56E-02,8.00E-01,5.56E-02,1.60E-01
5.60E-02,8.00E-01,5.60E-02,1.60E-01
5.64E-02,8.80E-01,5.64E-02,2.40E-01
5.68E-02,8.80E-01,5.68E-02,2.40E-01
5.72E-02,8.80E-01,5.72E-02,2.40E-01
5.76E-02,9.60E-01,5.76E-02,2.40E-01
5.80E-02,9.60E-01,5.80E-02,2.40E-01
5.84E-02,9.60E-01,5.84E-02,2.40E-01
5.88E-02,9.60E-01,5.88E-02,3.20E-01
5.92E-02,9.60E-01,5.92E-02,3.20E-01
5.96E-02,1.04,5.96E-02,3.20E-01
6.00E-02,1.04,6.00E-02,3.20E-01
6.04E-02,1.04,6.04E-02,3.20E-01
6.08E-02,1.04,6.08E-02,4.00E-01
6.12E-02,1.12,6.12E-02,3.20E-01
6.16E-02,1.12,6.16E-02,4.00E-01
6.20E-02,1.12,6.20E-02,4.00E-01
6.24E-02,1.12,6.24E-02,4.00E-01
6.28E-02,1.1999999,6.28E-02,4.80E-01
6.32E-02,1.12,6.32E-02,4.80E-01
6.36E-02,1.28,6.36E-02,4.80E-01
6.40E-02,1.28,6.40E-02,4.80E-01
6.44E-02,1.28,6.44E-02,5.60E-01
6.48E-02,1.28,6.48E-02,5.60E-01
6.52E-02,1.28,6.52E-02,5.60E-01
6.56E-02,1.28,6.56E-02,5.60E-01
6.60E-02,1.28,6.60E-02,6.40E-01
6.64E-02,1.28,6.64E-02,6.40E-01
6.68E-02,1.36,6.68E-02,6.40E-01
6.72E-02,1.36,6.72E-02,6.40E-01
6.76E-02,1.36,6.76E-02,6.40E-01
6.80E-02,1.36,6.80E-02,7.20E-01
6.84E-02,1.36,6.84E-02,7.20E-01
6.88E-02,1.4399999,6.88E-02,7.20E-01
6.92E-02,1.4399999,6.92E-02,7.20E-01
6.96E-02,1.4399999,6.96E-02,7.20E-01
7.00E-02,1.52,7.00E-02,8.00E-01
7.04E-02,1.52,7.04E-02,8.00E-01
7.08E-02,1.4399999,7.08E-02,8.00E-01
7.12E-02,1.52,7.12E-02,8.00E-01
7.16E-02,1.52,7.16E-02,8.80E-01
7.20E-02,1.5999999,7.20E-02,8.80E-01
7.24E-02,1.5999999,7.24E-02,8.80E-01
7.28E-02,1.6799999,7.28E-02,8.80E-01
7.32E-02,1.6799999,7.32E-02,8.80E-01
7.36E-02,1.6799999,7.36E-02,9.60E-01
7.40E-02,1.6799999,7.40E-02,9.60E-01
7.44E-02,1.6799999,7.44E-02,9.60E-01
7.48E-02,1.6799999,7.48E-02,9.60E-01
7.52E-02,1.76,7.52E-02,9.60E-01
7.56E-02,1.6799999,7.56E-02,1.04
7.60E-02,1.76,7.60E-02,1.04
7.64E-02,1.76,7.64E-02,1.04
7.68E-02,1.76,7.68E-02,1.04
7.72E-02,1.8399999,7.72E-02,1.04
7.76E-02,1.8399999,7.76E-02,1.12
7.80E-02,1.8399999,7.80E-02,1.04
7.84E-02,1.8399999,7.84E-02,1.12
7.88E-02,1.92,7.88E-02,1.12
7.92E-02,1.92,7.92E-02,1.1999999
7.96E-02,1.92,7.96E-02,1.1999999
8.00E-02,1.92,8.00E-02,1.1999999
8.04E-02,1.92,8.04E-02,1.1999999
8.08E-02,2,8.08E-02,1.1999999
8.12E-02,2,8.12E-02,1.1999999
8.16E-02,2,8.16E-02,1.28
8.20E-02,2,8.20E-02,1.28
8.24E-02,2,8.24E-02,1.28
8.28E-02,2.0799999,8.28E-02,1.36
8.32E-02,2.0799999,8.32E-02,1.36
8.36E-02,2.0799999,8.36E-02,1.36
8.40E-02,2.0799999,8.40E-02,1.36
8.44E-02,2.0799999,8.44E-02,1.36
8.48E-02,2.1599998,8.48E-02,1.4399999
8.52E-02,2.1599998,8.52E-02,1.4399999
8.56E-02,2.1599998,8.56E-02,1.4399999
8.60E-02,2.1599998,8.60E-02,1.52
8.64E-02,2.24,8.64E-02,1.52
8.68E-02,2.24,8.68E-02,1.52
8.72E-02,2.24,8.72E-02,1.52
8.76E-02,2.24,8.76E-02,1.5999999
8.80E-02,2.24,8.80E-02,1.5999999
8.84E-02,2.3199999,8.84E-02,1.5999999
8.88E-02,2.3199999,8.88E-02,1.5999999
8.92E-02,2.3199999,8.92E-02,1.5999999
8.96E-02,2.3999999,8.96E-02,1.6799999
9.00E-02,2.3999999,9.00E-02,1.6799999
9.04E-02,2.3999999,9.04E-02,1.76
9.08E-02,2.3999999,9.08E-02,1.6799999
9.12E-02,2.48,9.12E-02,1.76
9.16E-02,2.48,9.16E-02,1.76
9.20E-02,2.48,9.20E-02,1.76
9.24E-02,2.48,9.24E-02,1.76
9.28E-02,2.48,9.28E-02,1.76
9.32E-02,2.48,9.32E-02,1.76
9.36E-02,2.48,9.36E-02,1.76
9.40E-02,2.5599999,9.40E-02,1.8399999
9.44E-02,2.5599999,9.44E-02,1.8399999
9.48E-02,2.6399999,9.48E-02,1.8399999
9.52E-02,2.6399999,9.52E-02,1.92
9.56E-02,2.6399999,9.56E-02,1.92
9.60E-02,2.6399999,9.60E-02,1.8399999
9.64E-02,2.6399999,9.64E-02,1.92
9.68E-02,2.6399999,9.68E-02,1.92
9.72E-02,2.72000003,9.72E-02,1.92
9.76E-02,2.72000003,9.76E-02,2
9.80E-02,2.72000003,9.80E-02,2
9.84E-02,2.79999995,9.84E-02,2.0799999
9.88E-02,2.72000003,9.88E-02,2
9.92E-02,2.79999995,9.92E-02,2.0799999
9.96E-02,2.79999995,9.96E-02,2.0799999
1.00E-01,2.87999988,1.00E-01,2.0799999
1.00E-01,2.87999988,1.00E-01,2.1599998
1.01E-01,2.87999988,1.01E-01,2.0799999
1.01E-01,2.87999988,1.01E-01,2.1599998
1.02E-01,2.96000004,1.02E-01,2.1599998
1.02E-01,2.96000004,1.02E-01,2.1599998
1.02E-01,2.96000004,1.02E-01,2.24
1.03E-01,2.96000004,1.03E-01,2.1599998
1.03E-01,2.96000004,1.03E-01,2.24
1.04E-01,3.03999996,1.04E-01,2.3199999
1.04E-01,3.03999996,1.04E-01,2.24
1.04E-01,3.03999996,1.04E-01,2.24
1.05E-01,3.03999996,1.05E-01,2.3199999
1.05E-01,3.03999996,1.05E-01,2.3199999
1.06E-01,3.11999989,1.06E-01,2.3199999
1.06E-01,3.11999989,1.06E-01,2.3999999
1.06E-01,3.11999989,1.06E-01,2.3999999
1.07E-01,3.11999989,1.07E-01,2.3999999
1.07E-01,3.11999989,1.07E-01,2.3999999
1.08E-01,3.19999981,1.08E-01,2.3999999
1.08E-01,3.19999981,1.08E-01,2.3999999
1.08E-01,3.19999981,1.08E-01,2.3999999
1.09E-01,3.19999981,1.09E-01,2.48
1.09E-01,3.19999981,1.09E-01,2.48
1.10E-01,3.27999997,1.10E-01,2.48
1.10E-01,3.27999997,1.10E-01,2.48
1.10E-01,3.27999997,1.10E-01,2.5599999
1.11E-01,3.27999997,1.11E-01,2.5599999
1.11E-01,3.3599999,1.11E-01,2.5599999
1.12E-01,3.3599999,1.12E-01,2.5599999
1.12E-01,3.3599999,1.12E-01,2.6399999
1.12E-01,3.3599999,1.12E-01,2.6399999
1.13E-01,3.3599999,1.13E-01,2.6399999
1.13E-01,3.43999982,1.13E-01,2.6399999
1.14E-01,3.43999982,1.14E-01,2.72000003
1.14E-01,3.43999982,1.14E-01,2.72000003
1.14E-01,3.51999998,1.14E-01,2.72000003
1.15E-01,3.51999998,1.15E-01,2.72000003
1.15E-01,3.51999998,1.15E-01,2.72000003
1.16E-01,3.51999998,1.16E-01,2.79999995
1.16E-01,3.5999999,1.16E-01,2.79999995
1.16E-01,3.5999999,1.16E-01,2.79999995
1.17E-01,3.51999998,1.17E-01,2.79999995
1.17E-01,3.51999998,1.17E-01,2.79999995
1.18E-01,3.51999998,1.18E-01,2.72000003
1.18E-01,3.43999982,1.18E-01,2.72000003
1.18E-01,3.43999982,1.18E-01,2.72000003
1.19E-01,3.43999982,1.19E-01,2.72000003
1.19E-01,3.43999982,1.19E-01,2.6399999
1.20E-01,3.3599999,1.20E-01,2.6399999
1.20E-01,3.43999982,1.20E-01,2.5599999
1.20E-01,3.3599999,1.20E-01,2.5599999
1.21E-01,3.3599999,1.21E-01,2.6399999
1.21E-01,3.27999997,1.21E-01,2.6399999
1.22E-01,3.3599999,1.22E-01,2.5599999
1.22E-01,3.3599999,1.22E-01,2.48
1.22E-01,3.27999997,1.22E-01,2.48
1.23E-01,3.27999997,1.23E-01,2.48
1.23E-01,3.27999997,1.23E-01,2.48
1.24E-01,3.19999981,1.24E-01,2.48
1.24E-01,3.19999981,1.24E-01,2.48
1.24E-01,3.19999981,1.24E-01,2.48
1.25E-01,3.19999981,1.25E-01,2.3999999
1.25E-01,3.19999981,1.25E-01,2.3999999
1.26E-01,3.11999989,1.26E-01,2.3999999
1.26E-01,3.11999989,1.26E-01,2.3999999
1.26E-01,3.11999989,1.26E-01,2.3199999
1.27E-01,3.11999989,1.27E-01,2.3999999
1.27E-01,3.03999996,1.27E-01,2.3199999
1.28E-01,3.03999996,1.28E-01,2.3199999
1.28E-01,3.03999996,1.28E-01,2.3199999
1.28E-01,2.96000004,1.28E-01,2.24
1.29E-01,3.03999996,1.29E-01,2.3199999
1.29E-01,2.96000004,1.29E-01,2.24
1.30E-01,2.96000004,1.30E-01,2.24
1.30E-01,2.96000004,1.30E-01,2.1599998
1.30E-01,2.87999988,1.30E-01,2.24
1.31E-01,2.96000004,1.31E-01,2.1599998
1.31E-01,2.87999988,1.31E-01,2.1599998
1.32E-01,2.87999988,1.32E-01,2.0799999
1.32E-01,2.87999988,1.32E-01,2.0799999
1.32E-01,2.79999995,1.32E-01,2.0799999
1.33E-01,2.79999995,1.33E-01,2.0799999
1.33E-01,2.79999995,1.33E-01,2.0799999
1.34E-01,2.79999995,1.34E-01,2.0799999
1.34E-01,2.79999995,1.34E-01,2
1.34E-01,2.72000003,1.34E-01,2
1.35E-01,2.72000003,1.35E-01,2
1.35E-01,2.6399999,1.35E-01,2
1.36E-01,2.6399999,1.36E-01,1.92
1.36E-01,2.6399999,1.36E-01,1.92
1.36E-01,2.6399999,1.36E-01,1.92
1.37E-01,2.6399999,1.37E-01,1.92
1.37E-01,2.6399999,1.37E-01,1.8399999
1.38E-01,2.5599999,1.38E-01,1.8399999
1.38E-01,2.5599999,1.38E-01,1.8399999
1.38E-01,2.5599999,1.38E-01,1.8399999
1.39E-01,2.5599999,1.39E-01,1.8399999
1.39E-01,2.5599999,1.39E-01,1.8399999
1.40E-01,2.48,1.40E-01,1.76
1.40E-01,2.48,1.40E-01,1.76
1.40E-01,2.48,1.40E-01,1.6799999
1.41E-01,2.3999999,1.41E-01,1.6799999
1.41E-01,2.3999999,1.41E-01,1.6799999
1.42E-01,2.3999999,1.42E-01,1.6799999
1.42E-01,2.3999999,1.42E-01,1.6799999
1.42E-01,2.3999999,1.42E-01,1.5999999
1.43E-01,2.3199999,1.43E-01,1.5999999
1.43E-01,2.3199999,1.43E-01,1.5999999
1.44E-01,2.3199999,1.44E-01,1.5999999
1.44E-01,2.3999999,1.44E-01,1.5999999
1.44E-01,2.24,1.44E-01,1.5999999
1.45E-01,2.24,1.45E-01,1.52
1.45E-01,2.24,1.45E-01,1.52
1.46E-01,2.24,1.46E-01,1.52
1.46E-01,2.24,1.46E-01,1.4399999
1.46E-01,2.24,1.46E-01,1.4399999
1.47E-01,2.1599998,1.47E-01,1.4399999
1.47E-01,2.1599998,1.47E-01,1.4399999
1.48E-01,2.1599998,1.48E-01,1.4399999
1.48E-01,2.1599998,1.48E-01,1.36
1.48E-01,2.0799999,1.48E-01,1.4399999
1.49E-01,2.0799999,1.49E-01,1.36
1.49E-01,2.0799999,1.49E-01,1.36
1.50E-01,2.0799999,1.50E-01,1.36
1.50E-01,2,1.50E-01,1.28
1.50E-01,2.0799999,1.50E-01,1.28
1.51E-01,2,1.51E-01,1.28
1.51E-01,2,1.51E-01,1.1999999
1.52E-01,1.92,1.52E-01,1.1999999
1.52E-01,1.92,1.52E-01,1.1999999
1.52E-01,1.92,1.52E-01,1.1999999
1.53E-01,1.92,1.53E-01,1.12
1.53E-01,1.92,1.53E-01,1.1999999
1.54E-01,1.8399999,1.54E-01,1.12
1.54E-01,1.92,1.54E-01,1.04
1.54E-01,1.8399999,1.54E-01,1.04
1.55E-01,1.8399999,1.55E-01,1.04
1.55E-01,1.8399999,1.55E-01,1.12
1.56E-01,1.76,1.56E-01,1.12
1.56E-01,1.8399999,1.56E-01,1.04
1.56E-01,1.76,1.56E-01,1.04
1.57E-01,1.76,1.57E-01,1.04
1.57E-01,1.6799999,1.57E-01,1.04
1.58E-01,1.6799999,1.58E-01,9.60E-01
1.58E-01,1.6799999,1.58E-01,9.60E-01
1.58E-01,1.6799999,1.58E-01,8.80E-01
1.59E-01,1.6799999,1.59E-01,9.60E-01
1.59E-01,1.6799999,1.59E-01,8.80E-01
1.60E-01,1.5999999,1.60E-01,8.80E-01
1.60E-01,1.5999999,1.60E-01,9.60E-01
1.60E-01,1.52,1.60E-01,8.80E-01
1.61E-01,1.52,1.61E-01,8.00E-01
1.61E-01,1.52,1.61E-01,8.00E-01
1.62E-01,1.52,1.62E-01,8.00E-01
1.62E-01,1.52,1.62E-01,8.00E-01
1.62E-01,1.52,1.62E-01,7.20E-01
1.63E-01,1.4399999,1.63E-01,7.20E-01
1.63E-01,1.4399999,1.63E-01,7.20E-01
1.64E-01,1.4399999,1.64E-01,7.20E-01
1.64E-01,1.36,1.64E-01,6.40E-01
1.64E-01,1.4399999,1.64E-01,6.40E-01
1.65E-01,1.36,1.65E-01,6.40E-01
1.65E-01,1.36,1.65E-01,6.40E-01
1.66E-01,1.28,1.66E-01,5.60E-01
1.66E-01,1.28,1.66E-01,5.60E-01
1.66E-01,1.36,1.66E-01,5.60E-01
1.67E-01,1.28,1.67E-01,6.40E-01
1.67E-01,1.28,1.67E-01,5.60E-01
1.68E-01,1.28,1.68E-01,5.60E-01
1.68E-01,1.1999999,1.68E-01,4.80E-01
1.68E-01,1.28,1.68E-01,4.80E-01
1.69E-01,1.1999999,1.69E-01,4.80E-01
1.69E-01,1.1999999,1.69E-01,4.80E-01
1.70E-01,1.1999999,1.70E-01,4.80E-01
1.70E-01,1.12,1.70E-01,4.80E-01
1.70E-01,1.12,1.70E-01,4.00E-01
1.71E-01,1.12,1.71E-01,4.00E-01
1.71E-01,1.12,1.71E-01,4.00E-01
1.72E-01,1.04,1.72E-01,4.00E-01
1.72E-01,1.04,1.72E-01,3.20E-01
1.72E-01,1.04,1.72E-01,3.20E-01
1.73E-01,1.04,1.73E-01,3.20E-01
1.73E-01,1.04,1.73E-01,3.20E-01
1.74E-01,9.60E-01,1.74E-01,3.20E-01
1.74E-01,9.60E-01,1.74E-01,3.20E-01
1.74E-01,9.60E-01,1.74E-01,2.40E-01
1.75E-01,8.80E-01,1.75E-01,2.40E-01
1.75E-01,8.80E-01,1.75E-01,2.40E-01
1.76E-01,8.80E-01,1.76E-01,2.40E-01
1.76E-01,8.00E-01,1.76E-01,2.40E-01
1.76E-01,8.80E-01,1.76E-01,1.60E-01
1.77E-01,8.00E-01,1.77E-01,1.60E-01
1.77E-01,7.20E-01,1.77E-01,1.60E-01
1.78E-01,7.20E-01,1.78E-01,1.60E-01
1.78E-01,7.20E-01,1.78E-01,8.00E-02
1.78E-01,7.20E-01,1.78E-01,8.00E-02
1.79E-01,6.40E-01,1.79E-01,8.00E-02
1.79E-01,7.20E-01,1.79E-01,8.00E-02
1.80E-01,7.20E-01,1.80E-01,8.00E-02
1.80E-01,5.60E-01,1.80E-01,8.00E-02
1.80E-01,6.40E-01,1.80E-01,8.00E-02
1.81E-01,5.60E-01,1.81E-01,8.00E-02
1.81E-01,5.60E-01,1.81E-01,8.00E-02
1.82E-01,5.60E-01,1.82E-01,8.00E-02
1.82E-01,4.80E-01,1.82E-01,8.00E-02
1.82E-01,4.80E-01,1.82E-01,8.00E-02
1.83E-01,4.00E-01,1.83E-01,8.00E-02
1.83E-01,4.00E-01,1.83E-01,8.00E-02
1.84E-01,4.00E-01,1.84E-01,8.00E-02
1.84E-01,3.20E-01,1.84E-01,8.00E-02
1.84E-01,3.20E-01,1.84E-01,8.00E-02
1.85E-01,3.20E-01,1.85E-01,8.00E-02
1.85E-01,3.20E-01,1.85E-01,8.00E-02
1.86E-01,2.40E-01,1.86E-01,8.00E-02
1.86E-01,1.60E-01,1.86E-01,8.00E-02
1.86E-01,1.60E-01,1.86E-01,8.00E-02
1.87E-01,1.60E-01,1.87E-01,8.00E-02
1.87E-01,8.00E-02,1.87E-01,8.00E-02
1.88E-01,1.60E-01,1.88E-01,8.00E-02
1.88E-01,8.00E-02,1.88E-01,8.00E-02
1.88E-01,8.00E-02,1.88E-01,8.00E-02
1.89E-01,0,1.89E-01,8.00E-02
1.89E-01,0,1.89E-01,8.00E-02
1.90E-01,0,1.90E-01,8.00E-02
1.90E-01,-8.00E-02,1.90E-01,8.00E-02
1.90E-01,-1.60E-01,1.90E-01,8.00E-02
1.91E-01,-1.60E-01,1.91E-01,8.00E-02
1.91E-01,-1.60E-01,1.91E-01,8.00E-02
1.92E-01,-1.60E-01,1.92E-01,0
1.92E-01,-2.40E-01,1.92E-01,8.00E-02
1.92E-01,-2.40E-01,1.92E-01,8.00E-02
1.93E-01,-3.20E-01,1.93E-01,8.00E-02
1.93E-01,-3.20E-01,1.93E-01,8.00E-02
1.94E-01,-4.00E-01,1.94E-01,8.00E-02
1.94E-01,-3.20E-01,1.94E-01,8.00E-02
1.94E-01,-4.00E-01,1.94E-01,8.00E-02
1.95E-01,-4.80E-01,1.95E-01,8.00E-02
1.95E-01,-4.80E-01,1.95E-01,8.00E-02
1.96E-01,-4.80E-01,1.96E-01,8.00E-02
1.96E-01,-5.60E-01,1.96E-01,8.00E-02
1.96E-01,-5.60E-01,1.96E-01,8.00E-02
1.97E-01,-5.60E-01,1.97E-01,8.00E-02
1.97E-01,-6.40E-01,1.97E-01,8.00E-02
1.98E-01,-6.40E-01,1.98E-01,8.00E-02
1.98E-01,-6.40E-01,1.98E-01,8.00E-02
1.98E-01,-6.40E-01,1.98E-01,8.00E-02
1.99E-01,-7.20E-01,1.99E-01,8.00E-02
1.99E-01,-7.20E-01,1.99E-01,8.00E-02
2.00E-01,-8.00E-01,2.00E-01,8.00E-02
2.00E-01,-8.00E-01,2.00E-01,8.00E-02
2.00E-01,-8.00E-01,2.00E-01,8.00E-02
2.01E-01,-8.80E-01,2.01E-01,8.00E-02
2.01E-01,-8.80E-01,2.01E-01,8.00E-02
2.02E-01,-9.60E-01,2.02E-01,0
2.02E-01,-9.60E-01,2.02E-01,8.00E-02
2.02E-01,-9.60E-01,2.02E-01,8.00E-02
2.03E-01,-1.04,2.03E-01,8.00E-02
2.03E-01,-1.04,2.03E-01,8.00E-02
2.04E-01,-1.12,2.04E-01,8.00E-02
2.04E-01,-1.04,2.04E-01,8.00E-02
2.04E-01,-1.12,2.04E-01,8.00E-02
2.05E-01,-1.12,2.05E-01,8.00E-02
2.05E-01,-1.1999999,2.05E-01,8.00E-02
2.06E-01,-1.1999999,2.06E-01,8.00E-02
2.06E-01,-1.1999999,2.06E-01,8.00E-02
2.06E-01,-1.28,2.06E-01,8.00E-02
2.07E-01,-1.28,2.07E-01,8.00E-02
2.07E-01,-1.28,2.07E-01,8.00E-02
2.08E-01,-1.36,2.08E-01,8.00E-02
2.08E-01,-1.36,2.08E-01,8.00E-02
2.08E-01,-1.4399999,2.08E-01,8.00E-02
2.09E-01,-1.52,2.09E-01,8.00E-02
2.09E-01,-1.52,2.09E-01,8.00E-02
2.10E-01,-1.52,2.10E-01,8.00E-02
2.10E-01,-1.52,2.10E-01,8.00E-02
2.10E-01,-1.52,2.10E-01,8.00E-02
2.11E-01,-1.52,2.11E-01,8.00E-02
2.11E-01,-1.5999999,2.11E-01,8.00E-02
2.12E-01,-1.6799999,2.12E-01,8.00E-02
2.12E-01,-1.6799999,2.12E-01,8.00E-02
2.12E-01,-1.6799999,2.12E-01,8.00E-02
2.13E-01,-1.76,2.13E-01,8.00E-02
2.13E-01,-1.76,2.13E-01,8.00E-02
2.14E-01,-1.76,2.14E-01,8.00E-02
2.14E-01,-1.8399999,2.14E-01,8.00E-02
